student_id,name,gender,age,residency_status,first_gen,major,cumulative_gpa,credits_completed
2705,Andrea Ayala,F,20,domestic,0,Political Science,3.12,72
2706,Angela Reynolds,F,22,domestic,0,Computer Science,3.18,57
2707,Sabrina Turner,M,25,domestic,0,Mechanical Eng,3.23,53
2708,Brett Boone,M,25,domestic,1,Biology,2.98,31
2709,Jennifer Moses,M,21,domestic,0,Computer Science,3.23,55
2710,Jessica Andrews,M,17,domestic,1,Electrical Eng,2.46,0
2711,James Williams,F,22,domestic,0,Biology,3.51,27
2712,Joshua Reid,F,18,domestic,0,Chemistry,2.52,99
2713,Mikayla Hernandez,M,17,domestic,0,Electrical Eng,3.49,71
2714,Margaret Baker,M,17,domestic,0,Mathematics,2.79,41
2715,Caleb Reed,M,23,domestic,0,Psychology,2.93,12
2716,James Burton,M,26,domestic,1,Political Science,3.33,105
2717,Samantha Patton,F,22,domestic,0,Information Systems,3.7,26
2718,Jamie Goodman,Other,22,domestic,1,Information Systems,2.82,16
2719,Heather Burns,F,26,domestic,0,Marketing,2.93,50
2720,Patricia Gray,M,17,domestic,1,Computer Science,1.25,29
2721,Zachary Carney,F,23,domestic,0,Nursing,2.28,0
2722,Christy Nguyen,F,21,domestic,1,Chemistry,1.89,2
2723,Darlene Patel,F,23,international,0,English,2.56,39
2724,Sarah Chandler,M,20,international,1,Nursing,2.4,11
2725,Dylan Henry,M,19,domestic,1,Nursing,2.33,0
2726,Lynn Strickland,M,22,international,0,Information Systems,2.18,1
2727,Angela Shaffer,M,27,domestic,0,Accounting,3.12,39
2728,Alejandra Miller,M,25,domestic,0,Sociology,1.73,41
2729,Susan Lambert,M,20,domestic,1,Psychology,2.15,70
2730,Laura Gonzales,F,17,domestic,0,Mechanical Eng,2.82,9
2731,Matthew Nelson,F,17,domestic,0,Nursing,3.38,39
2732,Debra Fisher,M,26,domestic,0,Biology,2.24,25
2733,Jessica Trujillo,M,18,domestic,0,Electrical Eng,3.43,62
2734,Sarah Williams,F,20,domestic,1,Mechanical Eng,1.16,46
2735,Stacy Edwards,F,26,domestic,0,Chemistry,2.8,55
2736,Meagan Stone,F,17,domestic,0,English,2.98,82
2737,Samuel Stone,Other,27,domestic,1,Computer Science,2.21,51
2738,Tom Burnett,F,21,domestic,0,Nursing,2.01,78
2739,Jeffrey Black,Other,17,international,0,Business Analytics,2.88,6
2740,Matthew Jones,M,21,domestic,0,Biology,2.78,1
2741,Erik Navarro,M,19,domestic,0,Business Analytics,2.31,85
2742,Wendy Miller,M,23,domestic,0,Business Analytics,2.63,53
2743,Angela Bryant,M,19,domestic,1,Psychology,2.44,63
2744,Amy Salazar,M,17,domestic,0,Sociology,3.55,80
2745,Rodney Wells,F,21,domestic,0,Mathematics,3.21,22
2746,Adriana Ramos,F,17,domestic,0,Accounting,2.92,27
2747,Candace Vang,F,22,domestic,0,Political Science,3.93,70
2748,Juan Oliver,M,17,domestic,1,Chemistry,3.42,35
2749,Toni Fisher,F,20,domestic,0,Economics,3.55,28
2750,Stephen Bray,F,22,domestic,0,Psychology,3.75,7
2751,Jeffery Kennedy,M,21,domestic,0,Biology,2.71,72
2752,David Robertson,F,22,domestic,0,Chemistry,2.07,29
2753,John Spears,M,24,domestic,0,Finance,1.73,71
2754,Susan Black,M,17,domestic,0,Political Science,3.24,60
2755,Thomas Blair,F,21,domestic,0,Economics,2.22,87
2756,Darryl Jones,M,17,domestic,1,Electrical Eng,4.0,0
2757,Dawn Pennington,M,22,domestic,0,Computer Science,2.29,0
2758,Raymond Noble,F,20,domestic,1,Mathematics,2.19,98
2759,Christopher Hall,F,18,domestic,1,Accounting,3.27,75
2760,Mackenzie Mercer,M,23,domestic,0,Marketing,3.28,14
2761,Sean Reynolds,M,26,domestic,0,Finance,3.88,20
2762,Kayla Ochoa,M,20,domestic,0,English,2.65,46
2763,Melissa Trevino,F,18,domestic,0,Psychology,3.5,39
2764,Jessica Melton,M,22,domestic,1,Information Systems,2.7,25
2765,Miguel Vasquez,M,17,domestic,0,Chemistry,3.13,20
2766,Amanda Bennett,F,19,domestic,0,Economics,2.67,31
2767,Darrell Bell,F,26,domestic,0,Electrical Eng,3.95,60
2768,Jamie Johnson,M,22,international,0,Political Science,4.0,45
2769,Andrea Johnson,F,17,domestic,0,Mathematics,2.09,30
2770,Melissa Meyers,F,17,domestic,1,Psychology,3.57,25
2771,John Holt,M,22,domestic,0,Biology,2.24,109
2772,Lance Martinez,M,25,domestic,1,Finance,3.5,28
2773,Lindsay Wilson,F,17,domestic,0,Business Analytics,3.78,61
2774,Wendy Blackburn,M,23,domestic,0,Finance,2.22,119
2775,Anthony Thomas,F,26,domestic,0,Electrical Eng,2.07,66
2776,Dakota Ramirez,M,28,domestic,0,Marketing,2.5,59
2777,Matthew Harrison,M,23,domestic,0,Psychology,3.5,82
2778,Teresa Ruiz,M,23,international,1,Sociology,3.09,87
2779,Samantha Smith,M,17,domestic,1,Sociology,2.65,44
2780,Brandon Miller,M,29,domestic,0,English,3.23,5
2781,Michael Smith,M,19,domestic,0,Sociology,2.62,40
2782,Christopher Weiss,F,18,domestic,0,Computer Science,2.88,62
2783,Stacey Ross,Other,21,domestic,1,Information Systems,3.13,35
2784,Amanda Jackson,F,27,domestic,0,Computer Science,3.09,38
2785,Gloria Byrd,F,29,domestic,1,Marketing,3.81,94
2786,Justin Valentine,M,22,domestic,0,Biology,2.08,69
2787,John Meyer,Other,25,domestic,0,Political Science,3.37,63
2788,Matthew Salazar,M,22,international,1,Mechanical Eng,2.24,14
2789,Autumn Wagner,F,18,domestic,0,Accounting,2.56,38
2790,Anna Hodges,Other,27,domestic,0,Mechanical Eng,2.7,56
2791,Kevin Webb,F,19,domestic,0,Sociology,2.55,65
2792,Wanda Hernandez,Other,27,domestic,0,Sociology,1.99,93
2793,Kathleen Hawkins,F,26,domestic,0,Accounting,2.53,65
2794,Joann Sanders,M,24,international,0,Business Analytics,2.96,29
2795,Nancy Wallace,M,28,domestic,1,Biology,2.72,101
2796,Michael Myers,F,29,international,0,Mathematics,3.68,37
2797,Scott Todd,M,21,domestic,1,Nursing,2.74,72
2798,Lucas Willis,F,19,domestic,0,Information Systems,2.81,28
2799,Cesar Holt,Other,17,domestic,0,Economics,2.91,22
2800,James Morales,M,29,domestic,0,Mechanical Eng,2.72,4
2801,Kendra Washington,F,20,domestic,0,Information Systems,3.09,6
2802,Jason Jones,F,25,domestic,0,Electrical Eng,2.49,31
2803,Christina Richardson,F,19,domestic,1,Psychology,2.1,84
2804,Jacqueline Fuller,Other,27,domestic,0,Nursing,2.76,53
2805,Sarah Simmons,F,19,domestic,0,Business Analytics,3.03,0
2806,Tracy Spencer,Other,17,domestic,0,Psychology,2.9,70
2807,Wendy Wallace,F,21,domestic,1,Computer Science,2.27,45
2808,Nathaniel Goodwin,M,20,domestic,1,Political Science,2.9,90
2809,Felicia Wolf,M,24,domestic,0,Computer Science,3.21,30
2810,Taylor Ryan,F,21,domestic,0,Mechanical Eng,2.92,18
2811,Brian Jensen,M,24,domestic,0,Marketing,2.37,97
2812,Debra Singh,F,20,domestic,0,English,2.85,75
2813,Kathy Perez,F,19,domestic,0,Finance,3.82,0
2814,Daniel Baldwin,M,19,domestic,0,Information Systems,2.18,56
2815,Savannah Ortega,F,29,domestic,0,Business Analytics,3.46,0
2816,Kristin Rubio,F,22,domestic,0,Finance,1.45,74
2817,Diana Dawson,F,17,domestic,0,Mechanical Eng,2.47,12
2818,Victoria Leblanc,M,20,international,1,Computer Science,2.54,7
2819,Joseph Torres,M,22,domestic,1,Business Analytics,3.45,87
2820,Donna Palmer,M,28,domestic,0,Finance,3.86,57
2821,Sharon Dunlap,F,25,domestic,0,Biology,3.47,67
2822,Nicholas Torres,M,18,domestic,0,Chemistry,3.11,30
2823,Shannon Reeves,F,30,domestic,0,Psychology,3.44,43
2824,Ian Miller,M,21,domestic,1,English,1.99,92
2825,Andrew Jordan,M,26,international,0,Biology,3.34,55
2826,Amanda Sims,F,17,domestic,1,Psychology,2.14,115
2827,Jonathan Scott,F,17,domestic,1,Finance,2.36,39
2828,Frances Castro,M,17,domestic,0,Mathematics,3.04,74
2829,Annette Snyder,M,17,domestic,0,Psychology,2.06,78
2830,Nathan Fisher,M,29,domestic,0,Computer Science,3.54,51
2831,Juan Ibarra,F,22,domestic,0,Finance,2.8,86
2832,Sean Spencer,F,18,domestic,0,Economics,2.02,29
2833,Gabriela Parker,M,23,domestic,0,Psychology,3.71,71
2834,Tina Anderson,M,22,domestic,1,Business Analytics,2.64,14
2835,Tyler Jones,M,24,domestic,0,Mechanical Eng,2.7,7
2836,Derrick Peters,F,26,domestic,0,Mathematics,2.67,46
2837,Megan Myers,Other,20,international,0,Business Analytics,1.05,41
2838,Jennifer Vazquez,M,18,domestic,0,Finance,3.55,12
2839,Daniel Jackson,F,24,domestic,0,Biology,2.82,68
2840,Joshua Massey,M,24,domestic,1,Mathematics,2.89,92
2841,Brittney Hayes,M,22,domestic,0,Information Systems,3.21,35
2842,Kimberly Morales,F,29,domestic,0,Information Systems,2.62,76
2843,Travis Gomez,F,20,domestic,0,Business Analytics,2.13,26
2844,David Becker,F,18,domestic,0,Business Analytics,2.24,39
2845,Nicholas Serrano,F,23,domestic,1,Biology,3.32,44
2846,Lisa Bell,M,19,domestic,0,Computer Science,2.79,70
2847,James Jordan,F,23,international,1,Political Science,3.4,43
2848,Laura Barker,M,19,domestic,0,Marketing,3.51,0
2849,Bryan Rivera,F,20,domestic,0,Economics,3.33,81
2850,Ryan Brady,M,28,domestic,0,Finance,3.55,48
2851,William Davis,F,20,domestic,0,Sociology,2.37,0
2852,Christine May,M,19,domestic,0,Information Systems,3.16,88
2853,Charles Smith,M,26,domestic,1,Electrical Eng,2.52,89
2854,Eric Johnson,F,18,domestic,0,English,2.14,13
2855,Shawna Cox,M,19,domestic,0,Mechanical Eng,3.08,2
2856,James Wheeler,F,24,domestic,0,Accounting,3.25,79
2857,Erica Manning,M,25,domestic,0,Business Analytics,2.59,79
2858,Kelly Rivera,M,26,domestic,0,Information Systems,2.83,59
2859,Monique Robertson,M,19,domestic,0,Chemistry,3.22,32
2860,Mary Weber,M,24,domestic,0,Marketing,2.43,21
2861,Tara Gutierrez,F,20,domestic,0,Computer Science,3.29,63
2862,Craig Anderson,M,19,international,0,Psychology,2.26,26
2863,Tiffany Rodriguez,F,26,domestic,0,Marketing,3.04,26
2864,Sandra Reilly,F,20,domestic,0,Psychology,2.07,69
2865,Meredith Ewing,M,22,domestic,0,Chemistry,3.61,74
2866,Michael Watson,F,22,domestic,1,Biology,3.21,90
2867,Gregory Proctor,F,18,domestic,0,Nursing,4.0,0
2868,Courtney Jimenez,F,25,domestic,0,Electrical Eng,2.24,30
2869,Hector Rodriguez,M,23,domestic,0,Nursing,3.2,35
2870,Lisa Wilson,M,17,domestic,0,Marketing,2.79,44
2871,Jonathan Torres,F,22,domestic,1,Economics,1.92,7
2872,Julie Duncan,F,19,domestic,0,Psychology,2.87,62
2873,Walter Jacobs,F,25,domestic,1,Economics,3.14,102
2874,Barbara Hopkins,M,17,domestic,1,Marketing,3.98,9
2875,Robert Dean,F,20,international,0,Chemistry,2.5,51
2876,Randall Bradley,M,23,domestic,0,Marketing,3.08,83
2877,David Rodriguez,F,22,domestic,0,English,2.98,38
2878,Christine King,M,24,domestic,0,Accounting,2.7,23
2879,Mary Melton,F,17,domestic,0,Economics,2.74,50
2880,Angel Jackson,M,27,domestic,0,Accounting,3.25,67
2881,Laura Spencer,M,23,domestic,0,Mathematics,2.74,7
2882,Brandi Nunez,F,26,domestic,0,Business Analytics,2.66,76
2883,Nicolas Anderson,M,25,domestic,0,Business Analytics,2.5,39
2884,Crystal Williamson,M,21,domestic,1,Economics,1.9,25
2885,Matthew Smith,M,17,domestic,0,Nursing,3.36,0
2886,Jay Myers,F,20,domestic,1,Information Systems,2.49,25
2887,Alan Hicks,F,27,domestic,0,Psychology,3.54,27
2888,Jason Garcia,M,26,domestic,0,Mechanical Eng,3.56,9
2889,Larry May,F,19,international,0,Mathematics,4.0,59
2890,Samantha Williams,F,17,domestic,0,Marketing,3.07,49
2891,Jessica Cooke,M,21,domestic,0,Chemistry,3.14,74
2892,Thomas Aguilar,F,20,domestic,0,Electrical Eng,3.17,66
2893,Sharon Barron,F,21,domestic,1,Computer Science,2.96,26
2894,Alexander Taylor,F,23,international,0,Computer Science,3.51,36
2895,Richard Hansen,M,25,domestic,0,Psychology,2.75,23
2896,Mary Reynolds,F,25,domestic,1,Electrical Eng,3.13,0
2897,Debra Wang,F,23,domestic,1,Biology,2.73,57
2898,Kelly Atkinson,M,17,domestic,0,Business Analytics,2.01,50
2899,Jonathan Snow,M,20,domestic,0,English,3.25,27
2900,Wendy Patel,M,30,domestic,1,Economics,1.15,69
2901,Elizabeth Peters,M,23,domestic,0,Nursing,3.13,35
2902,Robert Logan,F,23,domestic,0,Business Analytics,3.45,82
2903,Kaitlyn Gardner,M,23,domestic,0,Sociology,3.15,40
2904,Tyler Woods,M,23,domestic,1,English,2.33,6
2905,Randall Duran,F,17,domestic,0,Finance,3.73,91
2906,Ashley Wolfe,M,21,domestic,1,Electrical Eng,3.89,56
2907,Shawn Walsh,Other,21,domestic,0,Computer Science,3.2,17
2908,Stephen Jackson,M,26,domestic,1,Accounting,3.91,33
2909,Steven Davis,M,22,domestic,0,Mechanical Eng,4.0,20
2910,Todd Gallagher,M,17,domestic,0,Marketing,2.42,75
2911,Andrew Nelson,M,23,domestic,1,Mathematics,2.25,0
2912,Lori Rice,M,19,international,0,Nursing,3.25,53
2913,Ivan Hicks,F,17,international,0,Sociology,0.92,0
2914,Robert Pearson,Other,19,domestic,0,Business Analytics,2.67,0
2915,John Stokes,M,23,domestic,0,English,2.4,57
2916,Erik Mckay,F,26,domestic,0,Nursing,2.69,9
2917,Jennifer Marshall,F,23,domestic,0,Computer Science,2.06,66
2918,Catherine Hodge,F,24,domestic,0,Biology,2.71,74
2919,Brittany Shaffer,M,23,domestic,0,Biology,3.16,32
2920,Brian Jones,M,22,domestic,0,Economics,3.84,60
2921,Neil Pena,M,24,domestic,0,Mechanical Eng,3.08,89
2922,Taylor Torres,F,17,domestic,1,Biology,1.74,16
2923,Christopher Higgins,F,22,domestic,0,Sociology,2.84,71
2924,Ashley Barry,M,18,international,0,Business Analytics,3.65,22
2925,Mark Fleming,M,26,domestic,1,Economics,2.68,45
2926,Sheila Stokes,F,21,domestic,0,Mathematics,3.21,26
2927,Jeanette Jones,F,22,domestic,1,Political Science,3.53,27
2928,Bruce Garcia,Other,17,domestic,1,Mathematics,2.9,34
2929,Leslie Rivera,F,25,domestic,1,Psychology,3.02,27
2930,Anna Campbell,M,24,domestic,0,Finance,3.15,41
2931,Brian Francis,F,23,domestic,1,Accounting,2.55,80
2932,Ronald Lynch,F,19,domestic,1,Sociology,2.68,4
2933,Lisa Freeman,M,19,domestic,0,Biology,2.27,58
2934,Latasha Collins,F,22,domestic,0,Accounting,2.51,13
2935,Jennifer Compton,F,19,domestic,0,Marketing,3.29,14
2936,Tony Lewis,M,23,domestic,0,Accounting,3.12,0
2937,Kristen Campbell,F,17,domestic,0,Psychology,2.12,77
2938,Karen Ward,F,20,domestic,0,Accounting,2.23,38
2939,Julie Brown,F,28,domestic,0,Marketing,2.45,18
2940,Amber Bradley,M,23,domestic,0,Electrical Eng,1.95,49
2941,Alexis Ramirez,M,22,domestic,0,Biology,2.95,35
2942,Jenna Bailey,F,28,domestic,0,Accounting,2.42,78
2943,Claire Martinez,M,17,domestic,1,Economics,3.11,14
2944,Christian Wilson,F,19,domestic,0,English,3.41,41
2945,Sonya Herrera,F,20,domestic,0,Sociology,1.8,71
2946,Scott Martinez,M,25,domestic,0,Political Science,2.43,13
2947,Kristen Huff,F,25,domestic,0,Business Analytics,1.87,31
2948,Shane Thomas,F,18,domestic,1,Business Analytics,1.7,7
2949,Lisa Livingston,M,25,domestic,1,Mechanical Eng,3.13,19
2950,Chad Flynn,F,20,domestic,0,Political Science,2.93,0
2951,Amy Parker,F,26,domestic,1,Marketing,2.46,13
2952,Taylor Watkins,F,18,domestic,0,Economics,2.23,6
2953,Amanda Robinson,F,21,domestic,0,Political Science,2.15,25
2954,Marcus Wang,M,20,domestic,0,Sociology,2.91,74
2955,Lisa Smith,F,25,domestic,1,Biology,2.66,53
2956,Elizabeth Lewis,F,20,domestic,0,Sociology,2.26,84
2957,Rebecca Ramos,F,21,international,0,English,3.05,33
2958,Matthew Brown,F,23,domestic,1,Information Systems,2.97,18
2959,Wendy Hardy,M,23,domestic,0,Accounting,2.22,41
2960,Cheryl Watson,F,25,international,0,Marketing,2.52,27
2961,Donald Walker,M,22,domestic,1,Marketing,3.32,57
2962,Anthony Douglas,M,20,domestic,0,Psychology,3.25,0
2963,Caleb Davidson,M,20,domestic,0,Mechanical Eng,2.41,43
2964,William Neal,Other,22,domestic,0,Mathematics,3.8,90
2965,Catherine Peters,F,22,domestic,0,Business Analytics,2.69,17
2966,Donna Miller,F,21,domestic,0,Biology,3.27,32
2967,Edward Cross,F,22,domestic,0,Computer Science,2.17,0
2968,Lindsay Perkins,F,17,domestic,0,Chemistry,2.71,78
2969,Timothy Long,F,24,domestic,0,Business Analytics,2.25,42
2970,David Baker,F,22,domestic,1,Information Systems,1.81,29
2971,Juan Young,M,25,domestic,1,Finance,2.77,46
2972,Michael Velez,M,22,international,0,Computer Science,2.6,43
2973,Darlene Hart,F,17,domestic,0,Economics,3.44,24
2974,Robin Patton,F,20,domestic,1,Accounting,2.45,3
2975,Lucas Choi,M,21,international,0,Accounting,2.96,50
2976,Susan Conley,M,24,domestic,0,Mathematics,2.56,45
2977,Mary Miles,F,17,domestic,1,Sociology,2.22,33
2978,Tiffany Lucas,M,22,domestic,1,Electrical Eng,3.28,36
2979,James Johnson,F,23,domestic,1,Electrical Eng,2.43,77
2980,Kimberly Roth,Other,19,domestic,1,Computer Science,2.54,54
2981,Heather Watkins,M,22,domestic,0,Chemistry,2.09,5
2982,Stephanie Evans,M,19,domestic,0,Psychology,1.79,84
2983,Benjamin Carter,F,19,domestic,0,Business Analytics,3.07,65
2984,Lisa Hill,F,20,international,0,Chemistry,2.74,63
2985,Adam Hughes,F,19,domestic,0,Mechanical Eng,3.35,21
2986,Brandon Gordon,Other,24,international,1,Sociology,3.11,71
2987,Theresa Madden,M,19,international,1,Marketing,2.05,50
2988,Justin Smith,F,18,domestic,0,English,2.8,10
2989,Matthew Holmes,F,28,domestic,1,Finance,2.78,54
2990,Jack Arias,F,25,domestic,1,Nursing,3.41,74
2991,Wayne Mcdonald,M,17,international,0,Marketing,3.54,62
2992,Emily Hayes,F,19,domestic,0,English,1.76,0
2993,Gerald Estrada,F,22,domestic,0,English,3.46,57
2994,Monica Jones,M,23,domestic,0,Business Analytics,3.38,34
2995,Christine Ramirez,M,17,domestic,0,Mathematics,2.31,0
2996,Theresa Marquez,F,26,international,0,Psychology,2.77,64
2997,Mary Tate,M,24,domestic,0,Nursing,1.54,65
2998,Stephanie Goodwin,M,23,domestic,0,Chemistry,2.77,44
2999,Elizabeth Brown,M,26,domestic,1,Marketing,2.17,14
3000,John Hinton,F,23,domestic,0,Finance,3.11,87
3001,Christopher Wilson,F,23,international,1,Finance,3.05,61
3002,Kristine Mcintyre,F,27,domestic,0,Accounting,2.74,63
3003,Ricky Cook,M,25,international,0,Psychology,2.92,73
3004,Charlotte Ball,F,19,domestic,1,Economics,2.33,81
3005,Kelly Coleman,F,24,domestic,0,Chemistry,2.12,55
3006,Jared Haynes,F,19,domestic,0,Biology,4.0,11
3007,John Jackson,F,23,international,1,Mathematics,3.41,24
3008,Antonio Williams,M,23,international,0,Economics,2.88,29
3009,Brandy Jackson,F,17,domestic,0,Psychology,2.67,81
3010,Daniel Bates,M,21,domestic,0,Political Science,4.0,51
3011,Joshua Michael,F,22,domestic,1,Accounting,3.8,24
3012,Michael Morgan,M,20,domestic,0,Computer Science,2.63,39
3013,Stephanie Moreno,M,23,domestic,0,Information Systems,2.22,85
3014,Sabrina Hall,M,24,domestic,0,Economics,2.83,63
3015,Scott Campbell,F,21,international,0,Biology,2.57,76
3016,Sarah Little,M,22,domestic,1,Marketing,2.23,12
3017,Brandi Serrano,F,26,domestic,0,English,3.62,39
3018,Holly Richardson,M,23,domestic,0,Psychology,3.11,26
3019,Jessica Yang,M,22,domestic,0,Finance,2.56,90
3020,Michael Taylor,F,18,international,1,Marketing,2.55,41
3021,Christopher Elliott,M,24,domestic,0,Economics,2.81,28
3022,Philip Walker,M,23,domestic,1,English,2.51,0
3023,John Perez,F,26,international,1,Mechanical Eng,2.46,87
3024,Hannah Weaver,M,22,domestic,0,Business Analytics,4.0,89
3025,Jonathan Anthony,M,17,domestic,0,Marketing,2.25,0
3026,Theresa Mccoy,M,17,domestic,0,English,1.47,51
3027,Brooke Rojas,F,24,domestic,1,Business Analytics,3.19,73
3028,Samantha Dean,F,20,domestic,0,Economics,3.47,59
3029,William Lozano,F,23,domestic,0,English,2.89,32
3030,Shannon Stafford,F,22,domestic,1,Nursing,1.83,17
3031,Alyssa Adkins,M,21,domestic,0,Political Science,2.72,80
3032,Patrick Morgan,M,21,domestic,0,Political Science,2.49,68
3033,Shawn Robbins,F,18,domestic,0,Economics,3.6,64
3034,Raymond Ryan,M,21,domestic,0,Business Analytics,2.29,80
3035,Jesus Hutchinson,M,19,domestic,1,Biology,2.94,111
3036,Daniel Hood,M,20,domestic,0,Accounting,3.16,35
3037,Ryan Bauer,M,20,domestic,0,English,2.29,35
3038,Paul Hansen,Other,21,domestic,1,Electrical Eng,2.44,33
3039,Diana Smith,M,25,domestic,0,Business Analytics,3.06,17
3040,James Long,F,21,domestic,1,Political Science,0.88,81
3041,James Diaz,M,25,domestic,1,Biology,3.62,85
3042,Thomas Lewis,Other,27,domestic,0,Finance,2.19,77
3043,Martin Navarro,M,24,international,0,Political Science,2.83,95
3044,Gina Ware,M,23,domestic,1,Mathematics,1.99,48
3045,Jessica Moore,F,23,domestic,0,Finance,3.59,56
3046,Megan Howe,F,25,domestic,0,English,2.8,65
3047,Madison Wiggins,M,22,domestic,1,Accounting,2.93,32
3048,Ashley Martinez,M,25,domestic,0,Electrical Eng,3.14,13
3049,Luke Wallace,M,24,international,1,Biology,3.45,49
3050,Betty Garrett,M,20,domestic,0,Mechanical Eng,2.13,31
3051,Sarah Russell,M,25,international,0,Political Science,2.64,110
3052,David Campbell,F,22,domestic,0,Mathematics,3.56,0
3053,Ashley Hall,M,21,international,1,Nursing,2.54,43
3054,William Holder,M,20,domestic,0,Sociology,3.62,54
3055,Justin Duffy,F,22,domestic,1,English,2.92,20
3056,Mariah Solis,Other,25,domestic,0,Finance,2.55,31
3057,Richard Patterson,F,25,domestic,0,Mechanical Eng,3.22,47
3058,Kim Davis,M,23,domestic,0,Psychology,2.71,10
3059,Kathleen Gomez,M,24,domestic,0,Chemistry,3.31,57
3060,Cathy Martinez,F,26,domestic,0,Business Analytics,2.51,92
3061,Larry Ellis,M,21,domestic,0,Finance,3.31,34
3062,Ian Jackson,M,18,domestic,0,Economics,3.06,68
3063,William Cohen,F,26,domestic,1,English,2.6,96
3064,Roger Galloway,F,20,international,0,Information Systems,1.71,75
3065,David Allen,F,19,domestic,1,Mechanical Eng,3.09,23
3066,Elizabeth Lester,M,17,domestic,0,English,3.45,0
